,Rooms,Distance,Bedroom2,Bathroom,Car,BuildingArea,Lattitude,Longtitude,Age,Price
7004,5,16.7,5,4,2,418.0,-37.8693,145.17012,3,2670000
7005,3,11.2,3,1,1,92.0,-37.69913,144.92563,58,752000
7006,3,16.1,3,1,1,105.0,-37.70986,145.09941,48,700000
7007,3,16.1,3,1,2,111.0,-37.69996,145.09198999999998,22,652000
7008,3,13.8,3,2,1,197.0,-37.94311,145.01272,98,2095000
7009,4,5.3,4,3,1,272.0,-37.82215,145.02077,118,2800000
7010,4,18.4,4,1,2,111.0,-37.86993,144.68008,38,525000
7011,4,18.4,4,2,2,152.0,-37.85075,144.67383,28,565000
7012,3,12.3,3,2,2,134.0,-37.90468,145.08213,98,1250000
7013,3,14.0,3,1,0,76.0,-37.69064,144.91105,58,570000
7014,4,15.5,4,1,0,168.0,-37.719879999999996,144.81086000000002,35,700000
7015,3,11.7,3,1,2,135.0,-37.74588,144.87044,48,915000
7016,3,11.7,3,2,2,168.0,-37.74804,144.87039,8,990000
7017,3,11.7,3,1,1,115.0,-37.73129,144.86556000000002,58,700000
7018,4,5.4,4,2,2,157.0,-37.79757,145.04323,73,1720000
7019,4,7.3,4,2,2,248.0,-37.79135,145.04348000000002,78,2000000
7020,4,7.3,4,2,2,202.0,-37.79437,145.03984,38,1850000
7021,3,16.3,3,2,1,150.0,-37.66281,145.01185,58,685500
7022,4,4.3,4,2,2,212.0,-37.76485,144.88545,17,1190000
7023,3,29.8,3,1,2,104.0,-37.70486,144.5728,33,450000
7024,4,31.7,4,2,2,173.0,-37.66513,144.55075,6,530000
7025,4,31.7,4,2,2,210.0,-37.672340000000005,144.54543,11,630000
7026,4,20.0,4,2,2,144.0,-37.98019,145.09049,48,950000
7027,4,20.0,4,3,2,141.0,-37.9839,145.05638000000002,83,1800000
7028,3,25.9,3,2,1,100.0,-37.59783,145.08033,4,460000
7029,4,25.9,4,2,2,140.0,-37.603120000000004,145.06633,6,517500
7030,4,3.0,4,3,3,279.0,-37.85601,144.96596,125,6370000
7031,3,17.9,3,2,1,132.0,-37.66925,145.04983000000001,38,660000
7032,3,17.2,3,2,2,148.0,-37.81333,145.21213999999998,2,1104000
7033,3,16.2,3,1,2,110.0,-37.72764,145.12672,48,841000
7034,4,14.2,4,2,1,307.0,-37.884570000000004,145.13436000000002,58,1775000
7035,4,14.2,4,3,4,208.0,-37.86003,145.13038,38,1650000
7036,5,14.2,5,5,2,487.0,-37.8814,145.12711000000002,2,2820000
7037,3,14.2,3,1,1,140.0,-37.88494,145.12807,68,1375000
7038,4,18.8,4,2,0,207.0,-37.9256,145.16459,58,1000000
7039,2,6.2,2,1,1,122.0,-37.84668,144.8904,128,1017500
7040,3,5.3,3,2,0,80.0,-37.76627,144.99345,138,1150000
7041,3,5.3,3,2,4,0.0,-37.77625,144.99572,132,2750000
7042,3,11.2,3,1,1,123.0,-37.71611,144.91064,58,780000
7043,5,12.3,5,3,4,337.0,-37.90037,145.10281,1,1828000
7044,3,47.3,3,2,2,166.0,-38.08547,145.47262,14,493000
7045,3,8.5,3,2,2,150.0,-37.71725,144.94551,15,710000
7046,4,14.7,4,2,2,206.0,-37.90162,144.74755,8,711500
7047,4,14.7,4,3,2,232.0,-37.89247,144.73598,14,800000
7048,4,3.5,3,3,1,194.0,-37.83706,144.9479,3,2926000
7049,4,3.5,4,2,3,194.0,-37.83964,144.935,18,2160000
7050,3,8.4,3,1,2,100.0,-37.731840000000005,145.0079,88,850000
7051,4,12.0,3,2,2,120.0,-37.71222,145.02252,4,725000
7052,4,2.4,4,2,2,162.0,-37.81176,145.00648999999999,128,1750000
7053,3,2.4,3,2,0,156.0,-37.81852,144.99008,118,1100000
7054,4,23.5,4,2,2,150.0,-37.93609,145.24614,24,865000
7055,5,20.6,5,3,2,318.0,-37.63746,144.91718999999998,20,675000
7056,4,35.4,4,2,2,210.0,-38.12211,145.1285,48,890000
7057,4,20.5,4,2,2,175.0,-37.63177,145.06636,16,710000
7058,3,20.5,3,2,2,147.0,-37.63693,145.06482,8,520000
7059,4,8.2,4,2,1,174.0,-37.72898,144.91721,58,1310000
7060,4,8.2,4,2,2,131.0,-37.73492,144.90843,38,1310000
7061,5,10.5,5,3,3,114.0,-37.77863,144.84554,58,750000
7062,3,10.5,3,1,0,110.0,-37.80276,144.81409,48,590000
7063,3,10.5,3,1,2,133.0,-37.79003,144.79651,48,765000
7064,4,15.5,4,2,2,297.0,-37.692209999999996,144.78208999999998,18,780000
7065,3,15.3,3,2,2,97.0,-37.67353,145.01125,43,850000
7066,3,15.3,3,1,4,135.0,-37.68439,145.00945,58,720000
7067,3,7.0,3,1,1,110.0,-37.75965,145.00284,98,1370000
7068,4,12.9,4,2,2,191.0,-37.69594,144.87857,37,735000
7069,4,8.9,4,2,1,155.0,-37.73966,145.08748,58,1240000
7070,4,14.7,4,2,2,250.0,-37.85823,145.21613,30,1003000
7071,3,14.7,3,2,2,166.0,-37.8803,145.22177,51,945000
7072,3,14.7,3,1,1,104.0,-37.8915,144.65569,56,510000
7073,4,3.1,4,2,1,169.0,-37.80712,144.94832,128,2371000
7074,3,16.5,3,1,2,129.0,-37.67978,144.87341999999998,38,620000
7075,4,16.7,4,2,2,187.0,-37.9117,145.20107,38,1170000
7076,4,16.7,4,2,2,210.0,-37.8943,145.18588,38,1540000
7077,4,6.8,4,2,2,28.0,-37.863409999999995,144.87786,18,2350000
7078,3,6.3,3,2,1,151.0,-37.81547,144.89475,118,1200000
7079,4,7.5,4,2,4,228.0,-37.75923,144.90527,93,2600000
7080,4,7.5,4,2,2,26.0,-37.75857,144.89571999999998,88,1905000
7081,3,10.4,3,1,1,111.0,-37.72313,144.87527,48,730000
7082,3,10.4,3,1,2,129.0,-37.71757,144.88228,58,926000
7083,3,10.5,3,1,2,97.0,-37.78089,144.81141000000002,58,715000
7084,4,5.7,4,1,2,139.0,-37.78236,145.03205,98,1757000
7085,4,15.5,4,2,2,141.0,-37.88306,144.77419,30,417000
7086,4,15.5,4,1,1,100.0,-37.87373,144.77972,23,600000
7087,4,15.5,4,2,4,190.0,-37.892179999999996,144.78582,38,800000
7088,4,4.3,4,2,1,184.0,-37.77872,144.9241,118,1700000
7089,4,16.5,4,2,2,236.0,-37.67355,144.89234,19,941000
7090,3,9.5,3,1,1,115.0,-37.75486,144.8655,43,900000
7091,3,7.9,3,2,2,220.0,-37.81691,145.07615,63,3300000
7092,4,7.9,4,3,2,246.0,-37.808240000000005,145.07432,78,2600000
7093,5,7.9,5,4,2,401.0,-37.80984,145.08321,7,3350000
7094,3,9.7,3,1,2,124.0,-37.79367,145.10661000000002,63,1300000
7095,4,23.2,4,2,0,148.0,-37.85041,145.26265,48,916500
7096,4,17.3,4,2,2,175.0,-37.989020000000004,145.04153,33,2070000
7097,4,11.4,4,2,2,250.0,-37.92967,145.04474,1,1560000
7098,4,11.4,4,3,2,297.0,-37.92743,145.0489,68,1250000
7099,5,13.8,5,5,2,395.0,-37.93633,145.07342,1,2055000
7100,4,13.8,4,2,2,156.0,-37.92176,145.07477,58,1420000
7101,3,13.8,3,1,2,120.0,-37.91567,145.07111,58,950000
7102,4,13.4,4,2,2,230.0,-37.83135,145.15811000000002,33,1300000
7103,4,10.9,4,2,1,625.0,-37.82392,145.1299,88,1782500
7104,3,8.6,3,1,0,128.0,-37.79373,144.84678,68,771000
7105,3,8.6,3,1,3,114.0,-37.79262,144.84587,68,785000
7106,4,10.5,4,3,2,102.0,-37.90397,144.99582,58,2451000
7107,3,10.3,3,2,3,222.0,-37.90708,145.02531000000002,88,1600000
7108,4,29.8,4,2,4,194.0,-37.698029999999996,144.55433,18,538000
7109,5,5.2,5,2,2,181.0,-37.75607,144.95561999999998,103,1530000
7110,2,5.2,2,1,1,98.0,-37.76386,144.96776,108,1075000
7111,3,4.0,3,1,2,107.0,-37.77747,144.97168,128,1326000
7112,3,12.1,3,1,2,160.0,-37.69252,145.05331,33,780000
7113,5,12.1,5,2,2,154.0,-37.6972,145.05135,58,918000
7114,3,8.7,3,2,2,189.0,-37.90116,145.02845,83,1590000
7115,3,17.9,3,1,4,169.0,-37.972229999999996,145.07895,48,965000
7116,2,3.6,2,1,1,96.0,-37.79379,144.98809,138,912000
7117,3,6.7,3,1,1,107.0,-37.73369,144.95598999999999,68,1000000
7118,3,20.6,3,2,1,119.0,-37.59312,144.93182,33,615000
7119,3,23.0,3,1,2,148.0,-37.78703,145.29502,48,768000
7120,3,24.7,3,2,1,136.0,-37.946940000000005,145.21876,38,717000
7121,4,14.3,4,2,2,200.0,-37.75869,145.17728,38,1340000
7122,4,14.3,4,2,2,203.0,-37.78674,145.15106,4,1310000
7123,4,14.3,4,2,2,165.0,-37.783359999999995,145.15081,38,1468000
7124,4,16.1,4,3,2,278.0,-37.78856,145.18851999999998,48,2660000
7125,4,28.8,4,2,4,183.0,-37.990359999999995,145.23941000000002,5,707000
7126,4,7.2,4,2,1,206.0,-37.8784,144.98019,108,2280000
7127,4,7.2,4,2,1,161.0,-37.88261,144.98467,93,2200000
7128,4,19.6,4,2,2,213.0,-37.63722,145.04183,25,711000
7129,4,7.5,4,3,2,389.0,-37.74228,144.90228000000002,12,2520000
7130,4,7.5,4,3,2,217.0,-37.75087,144.8853,68,1300000
7131,4,2.1,4,1,1,160.0,-37.79651,144.97807,128,1625000
7132,4,3.6,4,1,1,143.0,-37.7873,144.9911,138,2200000
7133,2,3.4,2,1,1,138.0,-37.78161,144.92649,98,1270000
7134,3,15.4,3,1,2,136.0,-37.8328,145.17944,58,1159000
7135,3,15.4,3,1,1,110.0,-37.84121,145.16068,48,1134000
7136,4,38.0,4,2,2,150.0,-38.134840000000004,145.13413,68,740000
7137,4,7.2,4,2,2,152.0,-37.89806,145.00816,98,1850000
7138,3,12.9,3,1,2,134.0,-37.68459,144.88998999999998,58,538000
7139,4,7.3,4,2,2,276.0,-37.85647,145.04353999999998,68,3120000
7140,4,7.3,4,2,2,0.0,-37.85776,145.07998,33,2237500
7141,4,16.7,4,2,2,158.0,-37.87215,145.17258999999999,48,1439000
7142,4,11.2,3,2,2,115.0,-37.70189,144.90894,1,666133
7143,4,13.8,4,3,2,320.0,-37.94008,145.00808999999998,7,2000000
7144,3,13.8,3,2,1,332.0,-37.93394,145.03241,68,990000
7145,2,21.3,2,1,1,73.0,-37.82575,145.24403,68,730000
7146,2,8.8,2,1,0,95.0,-37.73837,145.04755,68,761000
7147,4,18.4,4,2,2,171.0,-37.86376,144.67717,23,660000
7148,3,18.4,3,2,2,151.0,-37.857009999999995,144.70883,18,615000
7149,4,18.4,4,2,2,144.0,-37.889759999999995,144.68211000000002,42,530000
7150,4,18.4,4,2,2,202.0,-37.86983,144.70095,22,580000
7151,3,18.4,3,1,2,108.0,-37.878640000000004,144.6842,47,541000
7152,3,14.0,3,1,1,108.0,-37.73642,144.82851000000002,38,587000
7153,3,31.7,3,1,2,121.0,-37.66928,144.59048,23,380000
7154,3,16.3,3,1,5,100.0,-37.67438,145.02506,48,716500
7155,4,5.9,4,3,1,192.0,-37.86411,145.032,118,3100000
7156,3,4.3,3,1,1,108.0,-37.77172,144.89296000000002,68,1100000
7157,3,4.3,3,2,2,102.0,-37.76849,144.90025,118,1187000
7158,5,4.3,5,2,2,150.0,-37.78461,144.88474,58,970000
7159,3,11.4,3,1,3,124.0,-37.9076,145.03393,88,1720000
7160,3,17.4,3,2,1,140.0,-37.64049,144.91477,38,512000
7161,3,25.9,3,2,2,26.0,-37.58794,145.09225,7,636000
7162,3,25.9,3,1,1,120.0,-37.58964,145.10446000000002,33,565000
7163,4,25.9,4,2,2,238.0,-37.59748,145.08202,4,802000
7164,3,17.9,3,1,0,104.0,-37.65218,145.05929,24,592500
7165,3,6.2,3,1,2,157.0,-37.84776,144.89223,103,1189000
7166,3,16.7,3,1,3,737.0,-37.90521,145.14866,48,1100000
7167,3,15.4,3,1,2,131.0,-37.81223,145.17926,48,735000
7168,3,12.3,3,2,2,132.0,-37.90537,145.09365,78,1315000
7169,3,15.5,3,1,2,130.0,-37.93761,145.08563999999998,53,962500
7170,4,11.4,4,2,3,145.0,-37.9078,145.04119,48,1700000
7171,3,21.5,3,1,1,110.0,-37.98819,145.07385,38,1055000
7172,3,8.5,3,3,2,154.0,-37.730090000000004,144.93068,5,780000
7173,3,8.5,3,1,1,113.0,-37.72332,144.92673,68,891000
7174,4,14.7,4,2,2,178.0,-37.90585,144.74921,13,515000
7175,2,8.4,2,1,4,99.0,-37.73664,145.02375,63,835000
7176,2,8.4,2,1,1,65.0,-37.73543,145.0162,48,440000
7177,3,12.0,3,1,1,0.0,-37.71445,144.98225,68,650000
7178,4,12.0,4,1,2,168.0,-37.72653,145.01855,68,1000000
7179,4,2.4,4,1,3,150.0,-37.81349,145.0049,96,1907000
7180,3,20.6,3,2,2,0.0,-37.61388,144.9227,14,470000
7181,4,15.2,4,3,2,291.0,-37.9487,145.02145,11,1675000
7182,3,15.2,3,1,2,133.0,-37.9524,145.02052,68,1300000
7183,3,5.1,3,1,0,92.0,-37.808679999999995,144.88483,108,1010000
7184,3,20.5,3,2,2,140.0,-37.6353,145.06673,23,650000
7185,4,20.5,4,2,2,178.0,-37.63132,145.06562,16,737500
7186,3,2.7,3,2,2,235.0,-37.841879999999996,144.99979,19,2180000
7187,3,2.7,3,2,2,162.0,-37.83998,144.98877,22,1750000
7188,2,6.2,2,1,1,0.0,-37.8294,144.8841,108,1225000
7189,3,20.8,3,1,2,94.0,-37.95277,145.14193999999998,68,880000
7190,4,16.1,4,2,2,167.0,-37.684670000000004,145.14103,33,870000
7191,3,31.7,3,2,1,130.0,-37.56172,144.70459,23,520000
7192,3,31.7,3,1,2,133.0,-37.58271,144.73207,53,515000
7193,3,10.5,3,2,1,108.0,-37.79482,144.79027,3,570000
7194,4,10.2,4,2,4,188.0,-37.82233,145.09559,130,2300000
7195,4,18.4,4,2,2,0.0,-37.847429999999996,144.71243,8,585000
7196,4,15.5,4,3,2,125.0,-37.75521,145.12176000000002,68,1550000
7197,3,15.5,3,2,2,200.0,-37.76598,145.16523999999998,33,1290000
7198,4,12.4,4,3,6,286.0,-37.76948,145.105,19,1390000
7199,3,12.4,3,1,2,114.0,-37.77154,145.10361,58,1435000
7200,3,12.9,3,1,1,150.0,-37.69211,144.87562,38,610000
7201,3,12.9,3,1,4,108.0,-37.6899,144.87418,58,805000
7202,4,14.7,4,2,2,187.0,-37.854659999999996,145.22367,38,950000
7203,4,14.7,4,2,2,163.0,-37.88366,145.22212,38,1036000
7204,4,14.5,4,2,2,119.0,-37.70864,145.08328,58,1000000
7205,4,14.5,4,2,5,231.0,-37.70214,145.08703,38,1405000
7206,3,14.7,3,2,0,144.0,-37.8917,144.63971999999998,26,490000
7207,3,14.7,3,2,2,146.0,-37.88173,144.66523999999998,31,470000
7208,3,14.7,3,1,2,114.0,-37.8833,144.66801,30,558000
7209,3,6.4,3,1,2,96.0,-37.792559999999995,144.86715,78,870000
7210,3,16.5,3,1,2,104.0,-37.68047,144.88503,38,570000
7211,5,16.7,5,2,3,152.0,-37.9158,145.1811,45,1050000
7212,4,25.5,4,2,2,228.0,-37.61851,145.02045,6,730000
7213,4,25.5,4,2,2,173.0,-37.61938,145.0004,5,643000
7214,3,6.3,3,1,0,99.0,-37.81306,144.88085,98,920000
7215,4,10.4,4,2,1,125.0,-37.7204,144.87419,68,965000
7216,6,10.4,6,3,2,186.0,-37.72394,144.87348,38,870000
7217,3,10.4,3,3,3,30.0,-37.72483,144.87087,48,845000
7218,3,15.5,3,1,2,131.0,-37.87631,144.7709,26,600000
7219,3,12.8,3,1,3,108.0,-37.78127,144.79761000000002,72,650000
7220,3,6.3,3,2,1,117.0,-37.854690000000005,145.01826,108,1800000
7221,3,10.2,3,1,2,159.0,-37.872859999999996,145.07412,78,1870000
7222,3,10.2,3,1,3,129.0,-37.87044,145.08608999999998,71,1620000
7223,4,16.5,4,2,2,274.0,-37.67087,144.87814,7,840000
7224,4,16.5,4,1,2,116.0,-37.67373,144.89627,36,714000
7225,3,9.5,3,1,2,118.0,-37.76092,144.85603,58,865000
7226,3,9.5,3,2,2,133.0,-37.76132,144.85619,68,801000
7227,3,9.5,3,1,1,124.0,-37.75728,144.85825,13,702500
7228,4,9.5,4,3,1,117.0,-37.7526,144.85488,48,900000
7229,3,7.9,3,1,2,140.0,-37.80513,145.09383,70,2400000
7230,5,7.9,5,4,2,448.0,-37.80198,145.06523,5,3320000
7231,4,9.7,4,2,2,357.0,-37.80038,145.10047,10,2400000
7232,5,9.7,5,3,4,210.0,-37.794140000000006,145.08591,63,1683000
7233,2,9.7,2,1,2,109.0,-37.789629999999995,145.07365,28,1000000
7234,5,9.7,5,4,2,408.0,-37.797990000000006,145.10165,2,3225000
7235,5,9.7,5,2,4,248.0,-37.79064,145.09463,63,1730000
7236,5,11.4,5,3,2,697.0,-37.93087,145.04172,2,2478000
7237,4,13.8,4,1,4,200.0,-37.90967,145.05948,58,1600000
7238,4,13.4,4,2,3,292.0,-37.82825,145.15816,12,1940000
7239,5,13.4,5,3,2,350.0,-37.84489,145.1454,6,1955000
7240,4,27.0,4,2,2,220.0,-38.06923,145.1278,15,1501000
7241,3,27.0,3,2,3,150.0,-38.06087,145.12686000000002,68,1031000
7242,4,10.5,4,2,2,351.0,-37.892379999999996,144.98907,8,3820000
7243,4,10.5,4,2,2,365.0,-37.909459999999996,144.98918999999998,81,3850000
7244,3,10.5,3,2,2,167.0,-37.89946,145.00537,88,1850000
7245,3,10.5,3,2,2,262.0,-37.92798,144.9948,83,2100000
7246,5,10.3,5,2,2,239.0,-37.92824,145.00922,83,2000000
7247,4,10.3,4,1,2,224.0,-37.928509999999996,145.00533000000001,83,2220000
7248,5,5.2,5,3,1,192.0,-37.75996,144.96993999999998,118,2020000
7249,3,5.2,3,2,1,155.0,-37.76007,144.94888,98,1310000
7250,4,10.8,4,3,2,350.0,-37.76125,145.09478000000001,20,1830000
7251,3,12.1,3,1,1,0.0,-37.69939,145.06566999999998,48,770000
7252,4,14.8,4,2,2,246.0,-37.7482,144.74472,15,775100
7253,4,14.8,4,3,3,401.0,-37.73055,144.753,12,860000
7254,10,10.4,10,9,2,466.0,-37.844609999999996,145.10968,3,2315000
7255,4,14.7,4,2,2,149.0,-37.851440000000004,145.14736000000002,48,1260000
7256,5,7.7,5,3,2,332.0,-37.841590000000004,145.09606000000002,9,2540000
7257,4,16.6,4,2,2,162.0,-37.66949,144.95399,58,666000
7258,4,10.1,4,2,1,175.0,-37.890859999999996,145.06327,88,1700000
7259,4,17.9,4,2,2,137.0,-37.96928,145.05851,63,1475000
7260,3,17.9,3,1,1,137.0,-37.97307,145.05446,63,1250000
7261,3,17.9,3,2,2,122.0,-37.95671,145.0686,4,700000
7262,3,16.7,3,2,2,146.0,-37.91737,145.11569,18,800000
7263,3,16.7,3,1,1,117.0,-37.91883,145.11209,68,1004000
7264,4,3.6,4,2,2,246.0,-37.7907,145.00008,98,3100000
7265,4,6.7,4,2,1,172.0,-37.7401,144.96505,98,1350000
7266,4,6.7,4,1,1,150.0,-37.7543,144.97134,98,1269000
7267,3,6.7,3,1,2,126.0,-37.745870000000004,144.95445,88,1150000
7268,5,6.7,5,3,2,253.0,-37.73108,144.98351,5,1190000
7269,4,20.6,4,2,2,219.0,-37.57287,144.91884,3,655000
7270,3,20.6,3,1,1,97.0,-37.596270000000004,144.91243,8,435000
7271,4,20.6,4,2,2,183.0,-37.57322,144.90475,5,620000
7272,4,20.6,4,2,2,168.0,-37.57532,144.91332,7,580000
7273,4,34.7,4,2,3,200.0,-38.124790000000004,145.28744,25,910500
7274,3,23.0,3,1,2,89.0,-37.81139,145.27414,58,660000
7275,4,23.0,4,2,2,215.0,-37.79136,145.27375,48,1115000
7276,4,23.0,4,2,2,236.0,-37.81127,145.2871,18,1060000
7277,5,14.0,5,3,3,281.0,-37.66746,144.9395,10,695000
7278,3,14.0,3,1,2,104.0,-37.673629999999996,144.92733,58,465000
7279,5,24.7,5,3,2,170.0,-37.94059,145.20472,43,775000
7280,3,24.7,3,2,2,132.0,-37.95422,145.20755,38,651800
7281,3,14.8,3,1,2,101.0,-37.77382,144.77038000000002,58,765000
7282,5,22.2,5,3,2,292.0,-37.98665,145.12308000000002,2,1526000
7283,3,14.3,3,1,1,108.0,-37.7805,145.16319,50,1155000
7284,4,14.3,4,2,1,158.0,-37.79845,145.14881,48,1105000
7285,4,14.3,4,2,2,258.0,-37.775240000000004,145.16846,34,1450000
7286,3,19.6,3,1,1,123.0,-37.64127,145.05032,48,625000
7287,4,19.6,4,1,2,143.0,-37.64907,145.04282,38,656000
7288,3,19.6,3,1,1,100.0,-37.629059999999996,145.03785,14,470000
7289,4,7.5,4,2,2,147.0,-37.74476,144.92504,93,1507000
7290,2,8.2,2,1,2,97.0,-37.73977,144.90675,68,750000
7291,4,5.7,4,2,1,230.0,-37.772259999999996,145.02018999999999,98,1900000
7292,4,13.1,4,3,3,217.0,-37.71734,144.97057,6,850000
7293,3,3.4,3,1,1,150.0,-37.786429999999996,144.92481999999998,108,1161000
7294,4,38.0,4,1,1,156.0,-38.167559999999995,145.15559,38,600000
7295,3,38.0,3,1,2,140.0,-38.15933,145.14677,58,800000
7296,4,38.0,4,2,2,181.0,-38.17436,145.1565,41,670000
7297,3,38.0,3,1,1,108.0,-38.145990000000005,145.15601999999998,38,625000
7298,4,12.9,4,3,2,208.0,-37.685,144.8934,38,760000
7299,3,12.9,3,1,2,136.0,-37.685,144.88906,58,665000
7300,4,7.3,4,2,2,216.0,-37.85223,145.09132,90,2320000
7301,4,16.7,4,2,0,163.0,-37.8939,145.14706999999999,58,1300000
7302,4,16.7,4,1,1,160.0,-37.886379999999996,145.16745,63,1500000
7303,3,11.2,3,1,4,100.0,-37.70106,144.93721000000002,68,780000
7304,1,12.9,1,1,0,155.0,-37.702009999999994,144.90146000000001,1,290000
7305,4,12.9,4,2,2,181.0,-37.7031,144.89443,16,790000
7306,4,16.1,4,2,1,220.0,-37.69073,145.09421,38,708000
7307,3,16.1,3,2,2,140.0,-37.69299,145.10591000000002,38,985000
7308,4,20.4,4,2,2,223.0,-37.61032,144.90828,9,700000
7309,6,20.4,6,2,2,298.0,-37.658429999999996,144.89004,28,1400000
7310,5,11.2,5,3,2,245.0,-37.706179999999996,144.94787,68,1077500
7311,2,11.2,2,2,2,116.0,-37.711729999999996,144.94035,6,665000
7312,4,13.8,4,2,2,180.0,-37.938,145.01357,98,2025000
7313,1,5.3,3,2,2,144.0,-37.81309,145.01736,23,502000
7314,4,5.3,4,2,1,218.0,-37.81296,145.01868000000002,108,2750000
7315,3,6.2,3,2,2,159.0,-37.826440000000005,145.04792,22,1500000
7316,3,6.2,3,1,2,94.0,-37.81883,145.05694,88,1350000
7317,4,21.3,4,2,2,186.0,-37.83465,145.24245,68,900000
7318,2,8.8,2,1,1,91.0,-37.73575,145.05796,18,602000
7319,2,16.0,2,1,1,92.0,-37.9458,145.03798999999998,68,900000
7320,5,16.0,5,3,2,312.0,-37.94996,145.0452,3,1776000
7321,3,16.0,3,2,1,109.0,-37.94612,145.04873,68,1100000
7322,4,18.0,4,2,2,191.0,-37.69618,144.74584,21,681000
7323,4,18.0,4,2,4,159.0,-37.69768,144.74958999999998,23,682100
7324,3,18.4,3,1,3,118.0,-37.86045,144.68482,38,500000
7325,3,18.4,3,2,2,119.0,-37.87295,144.69098,46,525000
7326,3,18.4,3,1,2,127.0,-37.85703,144.68212,28,515000
7327,4,14.0,4,3,2,124.0,-37.68946,144.9099,58,616000
7328,4,14.5,4,3,2,296.0,-37.70572,144.81384,33,1210000
7329,4,15.5,5,3,5,249.0,-37.71415,144.79238999999998,20,900000
7330,3,5.4,3,1,1,142.0,-37.80053,145.03529,128,1752000
7331,5,7.3,5,3,2,325.0,-37.793409999999994,145.04075,5,2375000
7332,3,6.4,3,2,0,137.0,-37.80535,144.88297,108,1180000
7333,3,6.4,3,2,1,110.0,-37.8085,144.88273999999998,108,1170000
7334,4,8.4,4,3,2,240.0,-37.88247,145.06621,98,2090000
7335,5,8.4,5,3,2,340.0,-37.871809999999996,145.05288000000002,36,6125000
7336,4,4.3,4,3,3,223.0,-37.77008,144.89428,108,1765000
7337,3,29.8,3,1,1,94.0,-37.70945,144.56748000000002,38,413000
7338,4,25.9,4,2,2,167.0,-37.58565,145.08701000000002,7,609000
7339,4,25.9,4,2,2,170.0,-37.59641,145.08809,7,622000
7340,3,17.9,3,2,2,153.0,-37.655409999999996,145.07495,24,744000
7341,5,17.9,5,2,1,210.0,-37.673390000000005,145.06935,33,800000
7342,4,17.9,4,2,2,185.0,-37.674,145.0638,40,688000
7343,3,17.9,3,2,2,164.0,-37.66275,145.06786,28,755000
7344,4,17.9,4,2,2,172.0,-37.65805,145.05284,38,705000
7345,4,17.9,4,1,1,149.0,-37.66474,145.07709,28,654000
7346,3,17.2,3,1,1,149.0,-37.818459999999995,145.20078,48,1050000
7347,5,17.2,5,3,2,320.0,-37.81042,145.20852,46,1230000
7348,4,16.2,4,2,2,210.0,-37.72087,145.12601,22,1375000
7349,3,6.2,3,2,2,165.0,-37.769090000000006,144.91947,118,1635000
7350,3,14.3,3,1,2,128.0,-37.937090000000005,145.05393,58,1050000
7351,3,26.5,3,1,2,135.0,-37.78156,145.30784,38,870000
7352,4,21.5,4,3,2,188.0,-37.9934,145.09534,38,1350000
7353,3,10.1,3,1,2,175.0,-37.90013,145.07054,68,1720000
7354,3,6.2,3,1,2,118.0,-37.845490000000005,144.89199,118,960000
7355,3,22.7,3,1,1,151.0,-37.96437,145.18405,53,790000
7356,2,21.1,2,1,2,88.0,-37.72582,145.20696999999998,68,698000
7357,3,5.3,3,2,1,117.0,-37.77129,144.99508,118,1050000
7358,4,5.3,4,3,2,287.0,-37.77004,145.0093,1,2250000
7359,4,5.3,4,2,2,240.0,-37.772659999999995,145.00876,11,2295000
7360,3,15.4,3,2,2,173.0,-37.80715,145.18287,38,1200000
7361,4,15.5,4,2,1,155.0,-37.94082,145.09671,23,986000
7362,5,47.3,5,2,2,214.0,-38.080859999999994,145.47281999999998,12,490000
7363,4,21.5,4,2,1,210.0,-37.99017,145.07854,2,1875000
7364,3,21.5,3,1,2,101.0,-37.99201,145.08461,58,1400000
7365,4,14.7,4,2,2,194.0,-37.883379999999995,144.74231,15,725000
7366,3,3.5,3,2,2,182.0,-37.83898,144.92723,18,2200000
7367,3,4.6,3,1,1,121.0,-37.852129999999995,145.00683,118,1960000
7368,3,8.4,3,1,1,0.0,-37.736740000000005,145.02418,58,833000
7369,4,8.4,4,2,2,129.0,-37.74975,144.99115,88,1040000
7370,2,8.4,2,1,2,107.0,-37.73226,145.0146,78,960000
7371,2,3.5,2,1,0,112.0,-37.78092,144.9648,128,1600000
7372,3,8.9,3,1,3,140.0,-37.73706,145.07667,58,1050000
7373,3,20.6,3,2,2,138.0,-37.62249,144.92918,19,522500
7374,4,20.6,4,2,0,142.0,-37.629090000000005,144.92335,23,477000
7375,3,20.5,3,1,2,125.0,-37.64776,145.09292,31,611000
7376,3,20.5,3,2,2,138.0,-37.65133,145.09697,4,433500
7377,2,2.7,2,1,2,128.0,-37.84406,144.98686,18,1350000
7378,3,2.7,3,2,0,153.0,-37.84277,144.98774,118,2400000
7379,3,20.8,3,2,2,124.0,-37.95512,145.14612,48,930000
7380,3,14.0,3,1,0,103.0,-37.747440000000005,144.78973,63,600000
7381,3,14.0,3,1,2,130.0,-37.73073,144.79734,58,785000
7382,4,8.2,4,2,2,295.0,-37.738490000000006,144.92661,15,1370000
7383,4,8.2,4,3,2,160.0,-37.7386,144.91433,38,1610000
7384,3,31.7,3,2,3,185.0,-37.59304,144.69664,8,566000
