,Rooms,Distance,Landsize,Bathroom,Car,BuildingArea,Lattitude,Longtitude,Age,Price
18734,4,14.0,699.0,2.0,1.0,110.0,-37.73986,144.81105,68.0,520000.0
18738,2,5.0,0.0,1.0,0.0,67.0,-37.873490000000004,144.9798,68.0,470000.0
18743,3,10.5,446.0,1.0,3.0,126.0,-37.79354,144.8328,108.0,860000.0
18752,4,15.5,724.0,3.0,2.0,330.0,-37.70941,144.7873,28.0,853000.0
18761,2,4.1,586.0,2.0,2.0,119.0,-37.842659999999995,145.02355,28.0,1140000.0
18763,2,4.3,16000.0,1.0,1.0,68.5,-37.784659999999995,144.93829,6.0,341500.0
18766,3,17.2,722.0,1.0,0.0,94.0,-37.8324,145.20467,58.0,1111500.0
18769,4,14.7,728.0,3.0,2.0,153.0,-37.88009,145.22736,28.0,1045000.0
18770,3,14.7,137.0,1.0,1.0,71.0,-37.87615,145.23192,6.0,622000.0
18771,3,21.1,830.0,2.0,0.0,135.0,-37.75079,145.20617,43.0,826000.0
18774,2,14.5,298.0,1.0,1.0,98.0,-37.71098,145.08926,43.0,655000.0
18778,3,14.7,557.0,2.0,4.0,116.0,-37.87975,144.66459,31.0,505000.0
18781,2,14.7,190.0,1.0,1.0,113.0,-37.90423,144.67008,38.0,335000.0
18785,3,6.4,125.0,2.0,2.0,131.0,-37.80735,144.87361,5.0,700000.0
18788,3,16.5,898.0,2.0,2.0,142.0,-37.67823,144.90001999999998,33.0,800000.0
18789,5,16.7,698.0,2.0,2.0,246.0,-37.8921,145.19118,40.0,1090000.0
18790,4,6.8,388.0,2.0,0.0,178.0,-37.86159,144.89926,118.0,1920000.0
18792,4,25.5,448.0,2.0,2.0,155.0,-37.619440000000004,145.01243,7.0,530000.0
18798,3,6.3,444.0,2.0,2.0,122.0,-37.81662,144.866,73.0,982500.0
18801,3,6.3,433.0,1.0,2.0,144.0,-37.81183,144.88568999999998,138.0,1230000.0
18804,2,3.0,147.0,2.0,1.0,175.0,-37.802690000000005,145.0001,18.0,1190000.0
18807,3,7.5,673.0,2.0,2.0,136.0,-37.76316,144.89799,53.0,1680000.0
18820,3,15.5,466.0,1.0,2.0,107.0,-37.87019,144.7843,43.0,620000.0
18821,3,9.4,529.0,2.0,2.0,130.0,-37.84107,144.84179,53.0,830000.0
18823,4,9.4,562.0,2.0,5.0,146.0,-37.84384,144.84637,68.0,805000.0
18824,2,9.4,170.0,1.0,1.0,100.0,-37.83658,144.86199,17.0,510000.0
18827,2,6.3,0.0,1.0,2.0,63.0,-37.85549,145.0163,58.0,486000.0
18828,3,4.3,159.0,1.0,2.0,129.0,-37.78329,144.91842,7.0,855000.0
18829,2,4.3,319.0,1.0,1.0,117.0,-37.772659999999995,144.9131,118.0,1035000.0
18832,4,10.2,803.0,2.0,1.0,154.0,-37.86162,145.11042,53.0,1450000.0
18833,3,10.2,343.0,2.0,2.0,1.0,-37.863240000000005,145.10289,18.0,1060000.0
18834,3,21.5,612.0,2.0,2.0,154.0,-38.01596,145.09932,58.0,970000.0
18838,3,9.5,561.0,1.0,2.0,103.0,-37.7528,144.85585,28.0,750000.0
18839,5,9.5,577.0,2.0,3.0,166.0,-37.75261,144.85631,33.0,800000.0
18844,5,9.7,742.0,4.0,2.0,262.0,-37.80218,145.10063,38.0,2400000.0
18847,4,9.7,929.0,4.0,3.0,266.0,-37.79497,145.10538,58.0,1850000.0
18849,4,39.0,900.0,2.0,2.0,244.0,-38.05614,145.38464,13.0,670000.0
18850,3,17.3,252.0,3.0,2.0,203.0,-37.98453,145.02659,11.0,1850000.0
18851,2,8.8,617.0,1.0,1.0,109.98,-37.7528,145.04443999999998,58.0,906000.0
18855,2,11.4,834.0,1.0,1.0,75.0,-37.916270000000004,145.03892,51.0,410000.0
18856,5,11.4,591.0,2.0,2.0,188.0,-37.922109999999996,145.0466,68.0,1500000.0
18862,3,13.4,232.0,2.0,1.0,103.0,-37.83574,145.14866,4.0,874000.0
18865,3,8.6,158.0,1.0,1.0,137.0,-37.78893,144.84652,16.0,560000.0
18870,3,14.0,0.0,1.0,1.0,100.0,-37.6841,144.92818,58.0,450000.0
18872,3,5.2,322.0,1.0,1.0,107.0,-37.75887,144.97326,98.0,1120000.0
18873,2,5.2,196.0,1.0,0.0,101.0,-37.75815,144.97366,96.0,1110000.0
18875,4,5.2,733.0,3.0,6.0,238.0,-37.759,144.96623,68.0,1790000.0
18876,1,4.0,0.0,1.0,1.0,49.0,-37.77883,144.9776,7.0,390500.0
18880,5,12.1,627.0,2.0,2.0,268.0,-37.692640000000004,145.0799,27.0,999000.0
18889,2,10.1,0.0,1.0,2.0,86.0,-37.88415,145.0514,43.0,796000.0
18894,3,10.1,184.0,1.0,2.0,133.0,-37.90017,145.05812,28.0,1050000.0
18897,2,7.8,816.0,1.0,1.0,88.0,-37.86068,145.01121,11.0,610000.0
18899,2,27.0,278.0,1.0,2.0,104.0,-38.04602,145.1191,38.0,639000.0
18901,3,17.9,539.0,1.0,2.0,169.0,-37.972229999999996,145.07895,48.0,1050000.0
18902,2,3.6,533.0,2.0,1.0,110.0,-37.79443,144.99944,7.0,640000.0
18903,3,6.7,579.0,1.0,2.0,143.0,-37.744820000000004,144.97499,88.0,1285000.0
18907,2,2.0,0.0,1.0,0.0,94.0,-37.79589,144.98863,128.0,1080000.0
18910,3,20.6,654.0,2.0,2.0,185.0,-37.6038,144.9226,19.0,607500.0
18913,3,20.6,448.0,2.0,2.0,150.0,-37.58242,144.93001,10.0,500000.0
18915,3,20.6,350.0,2.0,2.0,161.0,-37.56883,144.90887,4.0,510000.0
18916,4,20.6,448.0,2.0,2.0,188.0,-37.57635,144.91151000000002,7.0,592500.0
18921,3,24.7,713.0,1.0,1.0,145.0,-37.98997,145.2254,58.0,669000.0
18925,5,24.7,779.0,2.0,4.0,186.0,-37.94465,145.21236000000002,48.0,895000.0
18929,4,18.0,344.0,2.0,2.0,105.9,-37.719,144.76699,23.0,505000.0
18931,5,12.4,851.0,3.0,2.0,215.0,-37.78109,145.13745,43.0,1530000.0
18933,3,14.3,0.0,1.0,2.0,121.0,-37.78738,145.16033000000002,8.0,816000.0
18934,4,14.3,417.0,3.0,2.0,203.0,-37.792229999999996,145.14606,38.0,1385000.0
18940,2,28.8,590.0,1.0,2.0,74.0,-37.99715,145.23526,58.0,472500.0
18942,1,1.3,0.0,1.0,1.0,60.0,-37.81177,144.97617,28.0,895000.0
18943,2,27.0,224.0,1.0,2.0,104.0,-38.0371,145.11717,18.0,724000.0
18944,3,7.2,458.0,2.0,2.0,165.0,-37.881479999999996,145.00538999999998,118.0,1975000.0
18945,3,7.2,1405.0,1.0,2.0,117.0,-37.88065,145.01112,53.0,1200000.0
18949,2,7.2,637.0,1.0,1.0,73.0,-37.88374,144.98518,48.0,630000.0
18958,3,8.2,811.0,1.0,2.0,152.0,-37.7384,144.90485,93.0,1535000.0
18959,2,13.1,779.0,1.0,1.0,102.0,-37.71532,144.96508,68.0,830000.0
18960,3,24.8,968.0,1.0,2.0,118.0,-37.88523,145.28553,63.0,740000.0
18964,2,5.1,1909.0,1.0,1.0,110.0,-37.79919,144.89607,11.0,430000.0
18965,3,5.1,312.0,1.0,3.0,106.0,-37.79334,144.89128,138.0,900000.0
18966,4,5.1,180.0,2.0,1.0,206.0,-37.796859999999995,144.908,24.0,1000000.0
18967,4,5.1,446.0,1.0,3.0,101.7,-37.79221,144.89076,98.0,891000.0
18969,3,15.4,590.0,1.0,1.0,114.0,-37.84308,145.168,58.0,1011000.0
18977,2,7.3,200.0,1.0,1.0,62.0,-37.85743,145.0468,48.0,580000.0
18978,2,7.3,1101.0,1.0,1.0,73.0,-37.857240000000004,145.04681000000002,48.0,519500.0
18979,2,16.7,345.0,1.0,1.0,120.0,-37.899190000000004,145.14856,6.0,656000.0
18983,5,16.7,650.0,2.0,3.0,152.0,-37.90383,145.17166,43.0,1182000.0
18987,3,16.7,365.0,2.0,2.0,124.0,-37.88599,145.17031,22.0,1000000.0
18988,2,11.2,201.0,1.0,2.0,201.0,-37.70691,144.90934,18.0,493000.0
18989,3,11.2,627.0,2.0,5.0,173.0,-37.70198,144.92166,58.0,940000.0
18990,2,11.2,144.0,1.0,1.0,73.0,-37.70628,144.92379,8.0,435000.0
18997,4,11.2,652.0,1.0,2.0,158.0,-37.705420000000004,144.95127,58.0,741000.0
18998,3,11.2,325.0,1.0,2.0,100.0,-37.70325,144.94756999999998,68.0,550000.0
19001,3,13.8,220.0,2.0,2.0,139.0,-37.934870000000004,145.00093,4.0,1405000.0
19004,4,21.3,801.0,2.0,3.0,180.0,-37.82734,145.24487,61.0,1270500.0
19005,3,21.3,693.0,1.0,2.0,129.0,-37.825359999999996,145.24893,68.0,751000.0
19011,4,16.0,719.0,2.0,2.0,719.0,-37.94999,145.03122,20.0,1535000.0
19016,4,18.0,788.0,2.0,4.0,236.0,-37.68974,144.75225,23.0,700000.0
19017,3,18.4,609.0,1.0,0.0,109.0,-37.86991,144.68607,32.0,520000.0
19018,4,18.4,680.0,2.0,2.0,205.0,-37.86821,144.69566,33.0,650000.0
19021,2,12.3,0.0,1.0,1.0,70.0,-37.89369,145.08354,48.0,472000.0
19022,2,7.8,229.0,1.0,2.0,113.0,-37.7651,145.03452,13.0,880000.0
19023,4,7.8,181.0,3.0,2.0,154.0,-37.76758,145.03883000000002,2.0,985000.0
19025,3,14.0,588.0,1.0,3.0,92.0,-37.68306,144.90928,58.0,528000.0
19028,3,11.7,669.0,2.0,2.0,166.0,-37.73936,144.85873999999998,18.0,918000.0
19031,2,5.4,0.0,1.0,2.0,90.0,-37.794129999999996,145.02382,131.0,591000.0
19033,3,14.0,543.0,2.0,3.0,106.9,-37.72765,144.78107,38.0,565000.0
19035,4,31.7,685.0,2.0,2.0,141.0,-37.67277,144.59643,48.0,362000.0
19038,3,16.3,535.0,1.0,2.0,104.0,-37.6615,145.02761,48.0,560000.0
19039,3,41.0,230.0,1.0,2.0,102.0,-38.16404,145.18781,16.0,447000.0
19045,3,6.4,523.0,1.0,2.0,93.82,-37.78242,144.86955,68.0,681000.0
19046,3,6.4,653.0,1.0,5.0,109.0,-37.786390000000004,144.88214,88.0,1005000.0
19047,2,6.4,312.0,1.0,2.0,89.0,-37.78353,144.87233,28.0,468000.0
19051,3,4.3,91.0,2.0,2.0,132.0,-37.77449,144.88011,18.0,640000.0
19054,3,17.4,658.0,1.0,1.0,94.0,-37.64821,144.92526999999998,28.0,420000.0
19059,3,29.8,611.0,1.0,1.0,115.0,-37.69467,144.57827,33.0,326000.0
19069,3,17.9,602.0,2.0,2.0,129.0,-37.66916,145.06912,38.0,725000.0
19070,3,17.2,774.0,1.0,2.0,132.6,-37.80588,145.1981,68.0,1101000.0
19071,4,17.2,374.0,3.0,2.0,170.0,-37.81521,145.18726999999998,18.0,926000.0
19074,1,6.2,0.0,1.0,1.0,55.0,-37.77149,144.91552,3.0,362000.0
19077,1,21.5,57.0,1.0,1.0,42.0,-38.00331,145.09425,40.0,309000.0
19080,2,14.2,161.0,1.0,1.0,82.0,-37.8837,145.11526,48.0,611000.0
19082,3,18.8,197.0,2.0,2.0,132.0,-37.92285,145.18549,13.0,755000.0
19083,3,18.8,246.0,2.0,2.0,3.0,-37.928290000000004,145.19647,16.0,862000.0
19084,3,18.8,434.0,2.0,2.0,104.0,-37.93228,145.15827,58.0,815500.0
19087,3,6.2,449.0,2.0,3.0,154.3,-37.84769,144.87667,78.0,1100000.0
19088,4,10.4,650.0,2.0,2.0,163.0,-37.73435,144.8768,43.0,1130000.0
19089,4,10.4,270.0,2.0,1.0,178.74,-37.74266,144.88577,10.0,1006000.0
19092,2,22.7,197.0,1.0,3.0,82.0,-37.96903,145.18999,20.0,445000.0
19093,3,22.7,603.0,1.0,1.0,130.0,-37.96318,145.18962,48.0,650000.0
19094,2,1.8,0.0,1.0,1.0,53.0,-37.79831,144.94261,8.0,465000.0
19096,3,5.3,390.0,1.0,1.0,112.0,-37.765879999999996,144.99731,98.0,1335000.0
19101,4,15.5,558.0,2.0,2.0,243.0,-37.91917,145.08807,8.0,1390000.0
19102,4,47.3,600.0,2.0,2.0,300.0,-38.075829999999996,145.43698,8.0,643500.0
19108,2,8.5,129.0,1.0,1.0,88.3,-37.71865,144.95018000000002,6.0,510000.0
19109,2,8.5,164.0,1.0,1.0,80.7,-37.722190000000005,144.92559,10.0,550000.0
19111,2,8.5,103.0,1.0,1.0,111.0,-37.72773,144.92628,8.0,580000.0
19118,1,8.4,631.0,1.0,1.0,34.0,-37.74495,144.99322,53.0,250000.0
19119,1,8.4,629.0,1.0,1.0,41.0,-37.741440000000004,144.99326000000002,53.0,392000.0
19120,1,8.4,102.0,1.0,1.0,43.0,-37.746790000000004,145.01394,18.0,505000.0
19121,3,8.4,397.0,1.0,3.0,107.0,-37.73724,145.00984,93.0,980000.0
19124,2,12.0,89.0,1.0,1.0,65.0,-37.717659999999995,145.00132,53.0,320000.0
19126,2,12.0,0.0,2.0,1.0,114.0,-37.73012,145.02652,8.0,617500.0
19127,5,12.0,499.0,2.0,2.0,251.0,-37.725559999999994,144.99021000000002,3.0,1282500.0
19129,2,2.4,3512.0,1.0,1.0,51.0,-37.81828,144.99788999999998,7.0,419000.0
19134,2,2.4,92.0,2.0,2.0,141.0,-37.823240000000006,144.99174,78.0,1667500.0
19135,2,2.4,0.0,2.0,1.0,77.0,-37.813,144.99303,7.0,685000.0
19137,3,19.9,918.0,2.0,2.0,145.0,-37.794000000000004,145.24636,43.0,882500.0
19139,3,19.9,651.0,2.0,2.0,162.0,-37.79638,145.24268,41.0,910000.0
19146,3,15.2,390.0,2.0,1.0,125.0,-37.95035,145.01571,68.0,1651000.0
19148,4,22.2,1134.0,2.0,2.0,152.0,-37.89496,145.23404,48.0,1040000.0
19149,4,22.2,960.0,2.0,2.0,179.0,-37.889920000000004,145.22123,33.0,1120000.0
19156,3,20.5,330.0,2.0,2.0,118.0,-37.64027,145.08745,10.0,500000.0
19158,1,2.7,0.0,1.0,1.0,43.0,-37.83547,144.98844,58.0,420000.0
19159,2,2.7,0.0,2.0,0.0,63.0,-37.83863,144.99379,4.0,460000.0
19160,2,2.7,0.0,2.0,2.0,133.0,-37.84018,145.00265,23.0,1340000.0
19163,3,22.2,638.0,1.0,2.0,105.0,-37.980309999999996,145.15497,38.0,700000.0
19167,1,5.0,0.0,1.0,1.0,49.0,-37.87223,144.98046000000002,47.0,360000.0
19172,4,8.2,750.0,1.0,2.0,185.0,-37.730509999999995,144.91731000000001,58.0,1220000.0
19173,3,31.7,678.0,1.0,3.0,127.0,-37.56935,144.7241,43.0,500000.0
19174,3,31.7,606.0,1.0,4.0,96.0,-37.57532,144.71058,24.0,438000.0
19177,4,10.5,283.0,2.0,1.0,181.6,-37.76508,144.83629,13.0,650000.0
19180,3,10.5,358.0,2.0,1.0,27.0,-37.79573,144.79311,19.0,615000.0
19186,4,18.0,1017.0,2.0,2.0,156.0,-37.69106,144.75853999999998,18.0,740000.0
19189,4,18.4,371.0,2.0,2.0,156.0,-37.867,144.65618,12.0,463500.0
19190,3,18.4,400.0,2.0,2.0,153.0,-37.833529999999996,144.67324,9.0,530000.0
19192,3,18.4,326.0,2.0,2.0,162.0,-37.85037,144.66179,6.0,446000.0
19193,3,18.0,389.0,2.0,2.0,161.0,-37.713640000000005,144.76031,13.0,520000.0
19194,3,18.0,343.0,2.0,1.0,119.0,-37.7117,144.75204,7.0,530000.0
19195,5,18.0,450.0,3.0,2.0,260.0,-37.71152,144.75283000000002,7.0,725500.0
19200,3,15.5,198.0,2.0,2.0,143.0,-37.695029999999996,144.77868999999998,14.0,502000.0
19204,4,12.4,729.0,2.0,4.0,240.0,-37.76846,145.11183,48.0,1215000.0
19206,2,12.4,217.0,1.0,1.0,115.0,-37.75671,145.11401,13.0,731000.0
19207,3,15.3,526.0,1.0,2.0,116.0,-37.68164,144.99768999999998,48.0,651000.0
19209,3,15.3,584.0,1.0,2.0,121.0,-37.6819,145.02293999999998,53.0,631000.0
19211,3,7.0,396.0,1.0,0.0,113.0,-37.75358,144.98533999999998,88.0,1110000.0
19212,2,4.1,0.0,1.0,1.0,84.0,-37.832409999999996,145.00705,83.0,735000.0
19215,3,12.9,778.0,1.0,1.0,112.0,-37.70321,144.87972,58.0,822000.0
19216,3,17.2,653.0,1.0,1.0,119.0,-37.840340000000005,145.2022,48.0,988000.0
19220,3,14.7,169.0,1.0,2.0,141.0,-37.87345,145.22973000000002,17.0,630000.0
19222,3,14.5,598.0,1.0,1.0,104.4,-37.717,145.08891,43.0,830000.0
19223,3,14.5,600.0,1.0,2.0,115.0,-37.69872,145.08743,44.0,710000.0
19225,3,14.7,548.0,1.0,2.0,95.0,-37.8889,144.65743999999998,58.0,383000.0
19227,4,14.7,358.0,2.0,2.0,148.0,-37.91807,144.63816,6.0,463000.0
19230,3,14.7,567.0,1.0,3.0,121.0,-37.88666,144.66149,38.0,452000.0
19232,4,14.7,520.0,2.0,2.0,201.0,-37.91859,144.64143,4.0,665000.0
19233,3,14.7,633.0,1.0,1.0,88.0,-37.89444,144.65591,58.0,485000.0
19234,4,14.7,531.0,2.0,1.0,147.0,-37.895559999999996,144.64268,15.0,510000.0
19236,3,6.4,269.0,1.0,2.0,111.0,-37.79638,144.87911,108.0,850000.0
19242,4,6.8,240.0,2.0,0.0,170.0,-37.85414,144.89561,118.0,1440000.0
19248,3,31.4,863.0,2.0,1.0,180.56,-37.653909999999996,145.37389,43.0,620000.0
19249,2,6.3,463.0,1.0,3.0,123.5,-37.82333,144.87955,78.0,900000.0
19250,4,6.3,446.0,2.0,2.0,152.0,-37.81845,144.87464,63.0,1407000.0
19253,3,10.4,195.0,2.0,1.0,192.0,-37.7325,144.88272,13.0,780000.0
19255,3,14.0,566.0,1.0,3.0,126.0,-37.74306,144.76679,38.0,555000.0
19258,3,10.5,175.0,2.0,2.0,110.0,-37.77856,144.82443,4.0,580000.0
19263,3,12.8,697.0,1.0,2.0,102.0,-37.77713,144.79746,58.0,627000.0
19269,4,10.2,668.0,2.0,3.0,205.0,-37.86096,145.10026000000002,48.0,1540000.0
19274,5,7.9,729.0,4.0,2.0,1.0,-37.806,145.09511,6.0,3812000.0
19278,4,9.7,605.0,2.0,2.0,155.0,-37.79466,145.06564,80.0,1755000.0
19279,3,23.2,424.0,1.0,1.0,94.0,-37.842909999999996,145.25545,48.0,606000.0
19286,3,11.4,307.0,3.0,2.0,177.0,-37.91648,145.04927,4.0,1435000.0
19290,3,13.8,669.0,2.0,2.0,138.0,-37.912890000000004,145.08065,58.0,1260000.0
19291,3,35.2,792.0,1.0,2.0,101.0,-38.03517,145.33886,48.0,620000.0
19293,2,17.3,0.0,1.0,1.0,74.0,-37.97853,145.0175,58.0,600000.0
19295,2,13.4,3316.0,1.0,1.0,85.0,-37.8321,145.14444,48.0,615000.0
19298,4,25.0,723.0,2.0,2.0,1.0,-37.8476,145.29493,48.0,770000.0
19303,2,10.5,100.0,1.0,1.0,110.0,-37.89569,144.99881000000002,58.0,845000.0
19312,4,14.0,752.0,1.0,4.0,115.0,-37.67641,144.91435,58.0,706000.0
19314,4,29.8,576.0,2.0,2.0,189.0,-37.69104,144.54532,8.0,456000.0
19316,2,5.2,108.0,1.0,1.0,70.0,-37.75715,144.96823999999998,48.0,650000.0
19320,2,4.0,123.0,1.0,1.0,79.0,-37.7784,144.97404,58.0,620000.0
19321,2,4.0,0.0,1.0,1.0,91.0,-37.77818,144.97412,48.0,683000.0
19323,2,4.0,71.0,1.0,1.0,47.0,-37.77169,144.97557,48.0,501000.0
19324,2,4.0,0.0,1.0,1.0,70.0,-37.77887,144.97797,10.0,615000.0
19326,2,5.2,539.0,1.0,1.0,107.0,-37.77279,144.94069,78.0,1150000.0
19335,3,14.7,347.0,2.0,2.0,143.0,-37.853770000000004,145.15511999999998,18.0,835000.0
19337,3,14.8,316.0,2.0,2.0,170.0,-37.76048,144.78847,10.0,640000.0
19338,3,7.7,186.0,2.0,2.0,158.0,-37.841429999999995,145.08705,4.0,1280000.0
19341,4,7.7,947.0,2.0,3.0,225.0,-37.84403,145.09545,88.0,2500000.0
19343,2,7.7,1625.0,1.0,1.0,1.0,-37.84237,145.09257,58.0,600800.0
19352,3,10.1,259.0,2.0,1.0,115.0,-37.89178,145.0539,23.0,1151000.0
19354,3,31.2,379.0,2.0,1.0,170.0,-38.07912,145.12965,68.0,625000.0
19355,3,34.9,528.0,1.0,0.0,106.0,-38.09798,145.18737,37.0,480000.0
19358,5,11.7,276.0,2.0,2.0,159.0,-37.87883,145.09741,7.0,1050000.0
19360,5,27.0,570.0,5.0,4.0,243.0,-38.03335,145.13212,28.0,835500.0
19361,4,17.9,721.0,2.0,2.0,283.0,-37.9641,145.06547,8.0,1740000.0
19370,2,3.6,0.0,1.0,1.0,64.0,-37.78791,145.00588,48.0,591000.0
19372,4,6.7,426.0,2.0,2.0,165.0,-37.74892,144.95758999999998,88.0,1400000.0
19373,2,6.7,476.0,1.0,1.0,97.0,-37.73883,144.95321,88.0,996000.0
19375,4,6.7,500.0,2.0,2.0,145.0,-37.72165,144.95853,88.0,1011000.0
19378,3,6.7,275.0,2.0,2.0,142.0,-37.731559999999995,144.97087,10.0,830000.0
19381,4,20.6,336.0,2.0,1.0,83.0,-37.593920000000004,144.89956,4.0,510000.0
19383,4,20.6,512.0,2.0,2.0,200.71,-37.58505,144.93591999999998,11.0,590000.0
19386,3,20.6,301.0,1.0,1.0,109.0,-37.58739,144.92619,17.0,390000.0
19388,4,34.7,579.0,2.0,0.0,149.0,-38.07202,145.27369,28.0,500000.0
19402,3,12.4,721.0,1.0,2.0,130.0,-37.79244,145.12021000000001,53.0,1420000.0
19408,3,14.3,660.0,1.0,2.0,117.0,-37.77859,145.15755,53.0,1460000.0
19413,3,28.8,585.0,1.0,0.0,85.0,-37.99608,145.23587,58.0,450000.0
19420,2,7.2,538.0,1.0,2.0,92.0,-37.88295,145.00083,13.0,834500.0
19422,4,18.0,1503.0,3.0,2.0,209.0,-37.70697,145.14105,38.0,920000.0
19425,2,7.2,837.0,1.0,1.0,80.0,-37.87307,144.98635,88.0,930000.0
19426,2,7.2,797.0,1.0,2.0,90.0,-37.87449,144.99059,98.0,720000.0
19430,3,7.2,0.0,2.0,2.0,111.0,-37.87472,144.98235,8.0,1035000.0
19433,2,7.2,795.0,1.0,1.0,80.0,-37.88351,144.99202,13.0,715000.0
19434,2,36.9,1000.0,1.0,0.0,81.79,-37.930640000000004,145.4453,38.0,655000.0
19435,3,28.5,581.0,2.0,2.0,128.0,-37.98418,145.27178,33.0,630000.0
19437,3,28.5,810.0,2.0,3.0,114.0,-37.988409999999995,145.26001000000002,38.0,676000.0
19440,4,19.6,571.0,2.0,2.0,200.0,-37.63762,145.03538999999998,21.0,658000.0
19441,3,19.6,321.0,2.0,2.0,130.0,-37.63169,145.03135,7.0,500000.0
19443,3,19.6,390.0,2.0,1.0,147.0,-37.628820000000005,145.00978999999998,11.0,560000.0
19445,2,19.6,214.0,2.0,2.0,115.0,-37.651509999999995,145.02815,18.0,503000.0
19452,3,5.7,697.0,1.0,2.0,112.0,-37.77662,145.02288000000001,93.0,1800000.0
19455,3,24.8,720.0,2.0,1.0,162.0,-37.87768,145.25918000000001,58.0,861000.0
19457,4,24.8,659.0,2.0,2.0,177.0,-37.89508,145.27879,26.0,890000.0
19459,2,5.1,0.0,1.0,1.0,60.0,-37.80474,144.9021,58.0,370000.0
19464,4,38.0,767.0,2.0,3.0,210.0,-38.16147,145.14285,38.0,680000.0
19467,3,36.9,632.0,1.0,4.0,104.0,-38.11984,145.16208999999998,58.0,570000.0
19468,4,38.0,694.0,2.0,2.0,265.0,-38.16227,145.1208,9.0,945000.0
19469,2,10.1,0.0,1.0,1.0,77.0,-37.88937,145.04038,8.0,450000.0
19474,2,7.3,197.0,1.0,1.0,1.0,-37.85448,145.0485,48.0,955000.0
19479,3,11.2,650.0,1.0,4.0,135.0,-37.707679999999996,144.92586,68.0,820000.0
19482,3,11.2,422.0,1.0,1.0,104.0,-37.70425,144.93164,58.0,680000.0
19486,4,16.1,789.0,2.0,2.0,169.0,-37.696459999999995,145.12163,43.0,770000.0
19488,4,16.1,807.0,3.0,1.0,190.0,-37.70077,145.12743,43.0,900000.0
19498,3,8.9,161.0,2.0,2.0,135.0,-37.74897,145.07023999999998,8.0,835000.0
19501,3,16.0,269.0,1.0,2.0,125.0,-37.94775,145.02379,18.0,1200000.0
19502,3,16.0,240.0,2.0,2.0,180.0,-37.9461,145.02432,12.0,1030000.0
19504,4,16.0,304.0,2.0,2.0,183.0,-37.946329999999996,145.04946999999999,11.0,1200000.0
19505,2,16.0,591.0,1.0,2.0,100.0,-37.94763,145.02716999999998,68.0,1150000.0
19507,4,18.0,542.0,2.0,2.0,221.0,-37.68104,144.74608,9.0,618350.0
19509,3,18.4,580.0,2.0,2.0,200.0,-37.87447,144.66771,28.0,540000.0
19515,4,7.8,637.0,2.0,0.0,306.0,-37.776709999999994,145.04005,82.0,2530000.0
19519,3,10.4,761.0,2.0,2.0,222.0,-37.72224,144.85738999999998,38.0,750000.0
19520,5,10.4,650.0,3.0,4.0,178.0,-37.72285,144.86073000000002,48.0,765000.0
19525,3,5.4,325.0,2.0,2.0,129.0,-37.816140000000004,145.05056000000002,38.0,1405000.0
19527,4,5.4,813.0,2.0,2.0,276.0,-37.80437,145.01725,48.0,3015000.0
19529,3,25.2,540.0,1.0,4.0,108.0,-37.9884,145.15925,38.0,745000.0
19534,3,31.7,637.0,2.0,1.0,131.0,-37.66195,144.59785,38.0,375000.0
19535,2,16.3,277.0,1.0,1.0,100.0,-37.66612,145.0008,38.0,444000.0
19536,3,16.3,534.0,1.0,2.0,129.0,-37.67024,145.03644,58.0,544000.0
19537,3,16.3,532.0,1.0,1.0,934.0,-37.66101,145.02568,38.0,580500.0
19544,3,6.4,159.0,2.0,2.0,128.0,-37.78502,144.86733,2.0,670000.0
19545,4,6.4,294.0,3.0,2.0,151.0,-37.78133,144.86768,4.0,821000.0
19549,3,17.4,154.0,1.0,1.0,108.0,-37.64992,144.91883,10.0,360000.0
19551,3,17.4,670.0,1.0,1.0,101.0,-37.65168,144.91868,58.0,510000.0
19553,2,0.0,89.0,1.0,0.0,85.0,-37.80802,144.96168,15.0,565000.0
19557,3,29.8,670.0,1.0,2.0,124.0,-37.70228,144.57688000000002,43.0,385000.0
19558,4,31.7,865.0,1.0,2.0,129.92,-37.67396,144.55784,38.0,427500.0
19561,3,17.9,555.0,2.0,1.0,196.0,-37.6764,145.05085,28.0,668000.0
19562,3,17.9,661.0,2.0,1.0,141.0,-37.66898,145.07209,28.0,650000.0
19569,4,6.2,375.0,2.0,1.0,200.0,-37.762609999999995,144.93249,88.0,1400000.0
19573,3,26.5,886.0,1.0,2.0,120.0,-37.7753,145.31266000000002,58.0,696000.0
19581,3,14.2,660.0,2.0,2.0,133.0,-37.861979999999996,145.139,58.0,1406000.0
19583,3,18.8,744.0,1.0,1.0,117.0,-37.93168,145.16126,58.0,9000000.0
19584,3,18.8,727.0,1.0,2.0,168.0,-37.9128,145.16152,48.0,1001000.0
19587,2,10.1,80.0,1.0,1.0,67.0,-37.89563,145.06992,48.0,540000.0
19588,2,10.1,402.0,1.0,2.0,106.0,-37.89801,145.07103999999998,48.0,910000.0
19589,1,10.1,0.0,1.0,1.0,45.0,-37.89022,145.07333,48.0,295000.0
19596,2,6.2,963.0,1.0,1.0,86.0,-37.84212,144.88211,6.0,582000.0
19597,3,22.7,671.0,1.0,1.0,142.0,-37.961999999999996,145.18035,68.0,695000.0
19603,4,5.3,318.0,1.0,2.0,161.0,-37.7631,144.99884,98.0,1515000.0
